SD	all	14107	+	1109097	24	0
SD	all	14112	+	1109102	24	0
SD	all	14139	+	1109130	24	1
SD	all	14141	+	1109132	24	0
SD	all	14188	+	1109176	24	-3
SD	all	14197	+	1109185	24	0
SD	all	14310	+	1109294	24	-4
SD	all	14396	+	1109374	24	-6
SD	all	14403	+	1109381	24	0
SD	all	14409	+	1109387	24	0
SD	all	14414	+	1109392	24	0
SD	all	14467	+	1109443	24	-2
SD	all	14474	+	1109450	24	0
SD	all	14504	+	1109477	24	-3
SD	all	14510	+	1109483	24	0
SD	all	14586	+	1109556	24	-3
SD	all	14626	+	1109594	24	-2
SD	all	14632	+	1109600	24	0
SD	all	14684	+	1109651	24	-1
SD	all	14688	+	1109655	24	0
SD	all	14829	+	1109786	24	-10
SD	all	14893	+	1109849	24	-1
SD	all	14902	+	1109858	24	0
SD	all	14906	+	1109862	24	0
SD	all	14913	+	1109869	24	0
SD	all	14922	+	1109878	24	0
SD	all	14924	+	1109880	24	0
SD	all	14952	+	1109908	24	0
SD	all	14958	+	1109914	24	0
SD	all	14965	+	1109921	24	0
SD	all	14971	+	1109927	24	0
SD	all	14978	+	1109934	24	0
SD	all	14983	+	1109939	24	0
SD	all	14985	+	1109941	24	0
SD	all	14995	+	1109951	24	0
SD	all	15152	+	1110103	24	-5
SD	all	15196	+	1110145	24	-2
SD	all	15223	+	1110171	24	-1
SD	all	15228	+	1110176	24	0
SD	all	15260	+	1110208	24	0
SD	all	15327	+	1110275	24	0
SD	all	15380	+	1110326	24	-2
SD	all	15436	+	1110378	24	-4
SD	all	15511	+	1110449	24	-4
SD	all	15515	+	1110453	24	0
SD	all	15545	+	1110484	24	1
SD	all	15733	+	1110661	24	-11
SD	all	15788	+	1110715	24	-1
SD	all	15998	+	1110908	24	-17
SD	all	16118	+	1111024	24	-4
SD	all	16121	+	1111027	24	0
SD	all	16149	+	1111054	24	-1
SD	all	16151	+	1111056	24	0
SD	all	16153	+	1111058	24	0
SD	all	16239	+	1111137	24	-7
SD	all	16245	+	1111143	24	0
SD	all	16250	+	1111148	24	0
SD	all	16306	+	1111199	24	-5
SD	all	16310	+	1111203	24	0
SD	all	16317	+	1111210	24	0
SD	all	16322	+	1111215	24	0
SD	all	16325	+	1111218	24	0
SD	all	16335	+	1111228	24	0
SD	all	16338	+	1111231	24	0
SD	all	16339	+	1111232	24	0
SD	all	16449	+	1111334	24	-8
SD	all	16476	+	1111360	24	-1
SD	all	16480	+	1111364	24	0
SD	all	16485	+	1111369	24	0
SD	all	16533	+	1111413	24	-4
SD	all	16536	+	1111416	24	0
SD	all	16542	+	1111422	24	0
SD	all	16547	+	1111427	24	0
SD	all	16579	+	1111458	24	-1
SD	all	16611	+	1111489	24	-1
SD	all	16615	+	1111493	24	0
SD	all	16616	+	1111494	24	0
SD	all	16723	+	1111597	24	-4
SD	all	16728	+	1111602	24	0
SD	all	16738	+	1111612	24	0
SD	all	16741	+	1111615	24	0
SD	all	16829	+	1111698	24	-5
SD	all	16830	+	1111699	24	0
SD	all	16947	+	1111814	24	-2
SD	all	16950	+	1111817	24	0
SD	all	16954	+	1111821	24	0
SD	all	16956	+	1111823	24	0
SD	all	16965	+	1111832	24	0
SD	all	17028	+	1111894	24	-1
SD	all	17031	+	1111897	24	0
SD	all	17039	+	1111905	24	0
SD	all	17040	+	1111906	24	0
SD	all	17043	+	1111909	24	0
SD	all	17051	+	1111917	24	0
SD	all	17054	+	1111920	24	0
SD	all	17129	+	1111990	24	-5
SD	all	17154	+	1112014	24	-1
SD	all	17159	+	1112019	24	0
SD	all	17164	+	1112024	24	0
SD	all	17166	+	1112026	24	0
SD	all	17170	+	1112030	24	0
SD	all	17212	+	1112070	24	-2
SD	all	17218	+	1112076	24	0
SD	all	17224	+	1112082	24	0
SD	all	17227	+	1112085	24	0
SD	all	17229	+	1112087	24	0
SD	all	17239	+	1112097	24	0
SD	all	17245	+	1112103	24	0
SD	all	17361	+	1112211	24	-8
SD	all	17362	+	1112212	24	0
SD	all	17368	+	1112218	24	0
SD	all	17374	+	1112224	24	0
SD	all	17379	+	1112229	24	0
SD	all	17384	+	1112234	24	0
SD	all	17389	+	1112239	24	0
SD	all	17394	+	1112244	24	0
SD	all	17402	+	1112252	24	0
SD	all	17405	+	1112255	24	0
SD	all	17408	+	1112258	24	0
SD	all	17549	+	1112393	24	-6
SD	all	17550	+	1112394	24	0
SD	all	17559	+	1112403	24	0
SD	all	17666	+	1112501	24	-9
SD	all	17669	+	1112504	24	0
SD	all	17672	+	1112507	24	0
SD	all	17680	+	1112515	24	0
SD	all	17684	+	1112519	24	0
SD	all	17686	+	1112521	24	0
SD	all	17694	+	1112529	24	0
SD	all	17697	+	1112532	24	0
SD	all	17701	+	1112536	24	0
SD	all	17705	+	1112540	24	0
SD	all	17706	+	1112541	24	0
SD	all	17708	+	1112543	24	0
SD	all	17718	+	1112553	24	0
SD	all	17719	+	1112554	24	0
SD	all	17721	+	1112556	24	0
SD	all	17726	+	1112561	24	0
SD	all	17864	+	1112693	24	-6
SD	all	17936	+	1112758	24	-7
SD	all	18082	+	1112901	24	-3
SD	all	18091	+	1112910	24	0
SD	all	18097	+	1112916	24	0
SD	all	18099	+	1112918	24	0
SD	all	18108	+	1112927	24	0
SD	all	18112	+	1112931	24	0
SD	all	18118	+	1112937	24	0
SD	all	18147	+	1112965	24	-1
SD	all	18150	+	1112968	24	0
SD	all	18152	+	1112970	24	0
SD	all	18159	+	1112977	24	0
SD	all	18160	+	1112978	24	0
SD	all	18162	+	1112980	24	0
SD	all	18166	+	1112984	24	0
SD	all	18172	+	1112990	24	0
SD	all	18199	+	1113016	24	-1
SD	all	18205	+	1113022	24	0
SD	all	18290	+	1113101	24	-6
SD	all	18353	+	1113162	24	-2
SD	all	18360	+	1113169	24	0
SD	all	18365	+	1113174	24	0
SD	all	18530	+	1113331	24	-8
SD	all	18534	+	1113335	24	0
SD	all	18539	+	1113340	24	0
SD	all	18546	+	1113347	24	0
SD	all	18738	+	1113532	24	-7
SD	all	18744	+	1113538	24	0
SD	all	18865	+	1113647	24	-12
SD	all	18870	+	1113652	24	0
SD	all	18879	+	1113661	24	0
SD	all	18881	+	1113663	24	0
SD	all	18976	+	1113756	24	-2
SD	all	18982	+	1113762	24	0
SD	all	18987	+	1113767	24	0
SD	all	18990	+	1113770	24	0
SD	all	18999	+	1113779	24	0
SD	all	19188	+	1113955	24	-13
SD	all	19190	+	1113957	24	0
SD	all	19193	+	1113960	24	0
SD	all	19202	+	1113969	24	0
SD	all	19235	+	1114000	24	-2
SD	all	19260	+	1114026	24	1
SD	all	19266	+	1114032	24	0
SD	all	19268	+	1114034	24	0
SD	all	19270	+	1114036	24	0
SD	all	19279	+	1114045	24	0
SD	all	19282	+	1114048	24	0
SD	all	19330	+	1114093	24	-3
SD	all	19367	+	1114128	24	-2
SD	all	19368	+	1114129	24	0
SD	all	19372	+	1114133	24	0
SD	all	19379	+	1114140	24	0
SD	all	19428	+	1114185	24	-4
SD	all	19434	+	1114191	24	0
SD	all	19435	+	1114192	24	0
SD	all	19438	+	1114195	24	0
SD	all	19496	+	1114253	24	0
SD	all	19497	+	1114254	24	0
SD	all	19506	+	1114263	24	0
SD	all	19511	+	1114268	24	0
SD	all	19514	+	1114271	24	0
SD	all	19524	+	1114281	24	0
SD	all	19528	+	1114285	24	0
SD	all	19583	+	1114335	24	-5
SD	all	19592	+	1114344	24	0
SD	all	19684	+	1114433	24	-3
SD	all	19729	+	1114477	24	-1
SD	all	19827	+	1114569	24	-6
SD	all	19832	+	1114574	24	0
SD	all	19877	+	1114619	24	0
SD	all	19880	+	1114622	24	0
SD	all	19954	+	1114692	24	-4
SD	all	19955	+	1114693	24	0
SD	all	19957	+	1114695	24	0
SD	all	19965	+	1114703	24	0
SD	all	20018	+	1114753	24	-3
SD	all	20021	+	1114756	24	0
SD	all	20026	+	1114761	24	0
SD	all	20088	+	1114820	24	-3
SD	all	20142	+	1114872	24	-2
SD	all	20152	+	1114882	24	0
SD	all	20203	+	1114931	24	-2
SD	all	20282	+	1114999	24	-11
SD	all	20287	+	1115004	24	0
SD	all	20296	+	1115013	24	0
SD	all	20398	+	1115112	24	-3
SD	all	20406	+	1115120	24	0
SD	all	20411	+	1115125	24	0
SD	all	20418	+	1115132	24	0
SD	all	20419	+	1115133	24	0
SD	all	20423	+	1115137	24	0
SD	all	20430	+	1115144	24	0
SD	all	20555	+	1115267	24	-2
SD	all	20559	+	1115271	24	0
SD	all	20585	+	1115299	24	2
SD	all	20626	+	1115339	24	-1
SD	all	20629	+	1115342	24	0
SD	all	20630	+	1115343	24	0
SD	all	20639	+	1115352	24	0
SD	all	20641	+	1115354	24	0
SD	all	20642	+	1115355	24	0
SD	all	20746	+	1115454	24	-5
SD	all	20753	+	1115461	24	0
SD	all	20755	+	1115463	24	0
SD	all	20843	+	1115546	24	-5
SD	all	22758	+	1783388	24	665927
SD	all	23000	+	1783606	24	-24
SD	all	23605	+	1784156	24	-55
SD	all	23609	+	1784160	24	0
SD	all	23814	+	1784347	24	-18
SD	all	23820	+	1784353	24	0
SD	all	23821	+	1784354	24	0
SD	all	23883	+	1784410	24	-6
SD	all	23952	+	1784474	24	-5
SD	all	24080	+	1784596	24	-6
SD	all	24112	+	1784629	24	1
SD	all	24122	+	1784639	24	0
SD	all	24131	+	1784648	24	0
SD	all	24134	+	1784651	24	0
SD	all	24135	+	1784652	24	0
SD	all	24144	+	1784661	24	0
SD	all	24197	+	1784716	24	2
SD	all	24205	+	1784724	24	0
SD	all	24235	+	1784753	24	-1
SD	all	24369	+	1784883	24	-4
SD	all	24372	+	1784886	24	0
SD	all	24429	+	1784942	24	-1
SD	all	24433	+	1784946	24	0
SD	all	24434	+	1784947	24	0
SD	all	24441	+	1784954	24	0
SD	all	24473	+	1784984	24	-2
SD	all	24479	+	1784990	24	0
SD	all	24517	+	1785024	24	-4
SD	all	24523	+	1785030	24	0
SD	all	24527	+	1785034	24	0
SD	all	24620	+	1785119	24	-8
SD	all	24650	+	1785148	24	-1
SD	all	24676	+	1785172	24	-2
SD	all	24681	+	1785177	24	0
SD	all	24687	+	1785183	24	0
SD	all	24689	+	1785185	24	0
SD	all	24773	+	1785267	24	-2
SD	all	24802	+	1785297	24	1
SD	all	24807	+	1785302	24	0
SD	all	24814	+	1785309	24	0
SD	all	24824	+	1785319	24	0
SD	all	24827	+	1785322	24	0
SD	all	24835	+	1785330	24	0
SD	all	24840	+	1785335	24	0
SD	all	24903	+	1785395	24	-3
SD	all	24906	+	1785398	24	0
SD	all	24914	+	1785406	24	0
SD	all	24918	+	1785410	24	0
SD	all	24919	+	1785411	24	0
SD	all	24922	+	1785414	24	0
SD	all	24925	+	1785417	24	0
SD	all	24933	+	1785425	24	0
SD	all	24960	+	1785451	24	-1
SD	all	24961	+	1785452	24	0
SD	all	24970	+	1785461	24	0
SD	all	24975	+	1785466	24	0
SD	all	24979	+	1785470	24	0
SD	all	24984	+	1785475	24	0
SD	all	24987	+	1785478	24	0
SD	all	24989	+	1785480	24	0
SD	all	24998	+	1785489	24	0
SD	all	25008	+	1785499	24	0
SD	all	25013	+	1785504	24	0
SD	all	25015	+	1785506	24	0
SD	all	25017	+	1785508	24	0
SD	all	25027	+	1785518	24	0
SD	all	25028	+	1785519	24	0
SD	all	25137	+	1785624	24	-4
SD	all	25272	+	1785750	24	-9
SD	all	25276	+	1785754	24	0
SD	all	25302	+	1785779	24	-1
SD	all	25309	+	1785786	24	0
SD	all	25318	+	1785795	24	0
SD	all	25321	+	1785798	24	0
SD	all	25325	+	1785802	24	0
SD	all	25333	+	1785810	24	0
SD	all	25339	+	1785816	24	0
SD	all	25340	+	1785817	24	0
SD	all	25346	+	1785823	24	0
SD	all	25489	+	1785964	24	-2
SD	all	25493	+	1785968	24	0
SD	all	25495	+	1785970	24	0
SD	all	25677	+	1786144	24	-8
SD	all	25684	+	1786151	24	0
SD	all	25691	+	1786158	24	0
SD	all	25695	+	1786162	24	0
SD	all	25703	+	1786170	24	0
SD	all	25706	+	1786173	24	0
SD	all	25707	+	1786174	24	0
SD	all	25759	+	1786223	24	-3
SD	all	25761	+	1786225	24	0
SD	all	25817	+	1786279	24	-2
SD	all	25821	+	1786283	24	0
SD	all	25952	+	1786407	24	-7
SD	all	25997	+	1786452	24	0
SD	all	26002	+	1786457	24	0
SD	all	26010	+	1786465	24	0
SD	all	26084	+	1786536	24	-3
SD	all	26140	+	1786592	24	0
SD	all	26143	+	1786595	24	0
SD	all	26201	+	1786650	24	-3
SD	all	26293	+	1786736	24	-6
SD	all	26302	+	1786745	24	0
SD	all	26336	+	1786779	24	0
SD	all	26339	+	1786782	24	0
SD	all	26347	+	1786790	24	0
SD	all	26350	+	1786793	24	0
SD	all	26523	+	1786960	24	-6
SD	all	26532	+	1786969	24	0
SD	all	26536	+	1786973	24	0
SD	all	26539	+	1786976	24	0
SD	all	26549	+	1786986	24	0
SD	all	26553	+	1786990	24	0
SD	all	26556	+	1786993	24	0
SD	all	26564	+	1787001	24	0
SD	all	26574	+	1787011	24	0
SD	all	26578	+	1787015	24	0
SD	all	26585	+	1787022	24	0
SD	all	26593	+	1787030	24	0
SD	all	26600	+	1787037	24	0
SD	all	26643	+	1787079	24	-1
SD	all	26802	+	1787231	24	-7
SD	all	26810	+	1787239	24	0
SD	all	26817	+	1787246	24	0
SD	all	27019	+	1787435	24	-13
SD	all	27020	+	1787436	24	0
SD	all	27096	+	1787509	24	-3
SD	all	27097	+	1787510	24	0
SD	all	27099	+	1787512	24	0
SD	all	27109	+	1787522	24	0
SD	all	58035	+	3660859	24	1842411
SD	all	58069	+	3660892	24	-1
SD	all	58101	+	3660923	24	-1
SD	all	58104	+	3660926	24	0
SD	all	58107	+	3660929	24	0
SD	all	58108	+	3660930	24	0
SD	all	58110	+	3660932	24	0
SD	all	58119	+	3660941	24	0
SD	all	58127	+	3660949	24	0
SD	all	58130	+	3660952	24	0
SD	all	58135	+	3660957	24	0
SD	all	58144	+	3660966	24	0
SD	all	58146	+	3660968	24	0
SD	all	58155	+	3660977	24	0
SD	all	58160	+	3660982	24	0
SD	all	58192	+	3661012	24	-2
SD	all	58202	+	3661022	24	0
SD	all	58203	+	3661023	24	0
SD	all	58207	+	3661027	24	0
SD	all	58214	+	3661034	24	0
SD	all	58221	+	3661041	24	0
SD	all	58230	+	3661050	24	0
SD	all	58234	+	3661054	24	0
SD	all	58237	+	3661057	24	0
SD	all	58240	+	3661060	24	0
SD	all	58245	+	3661065	24	0
SD	all	58252	+	3661072	24	0
SD	all	58260	+	3661080	24	0
SD	all	58266	+	3661086	24	0
SD	all	58275	+	3661095	24	0
SD	all	58279	+	3661099	24	0
SD	all	58289	+	3661109	24	0
SD	all	58297	+	3661117	24	0
SD	all	58304	+	3661124	24	0
SD	all	58314	+	3661134	24	0
SD	all	58316	+	3661136	24	0
SD	all	58319	+	3661139	24	0
SD	all	58320	+	3661140	24	0
SD	all	58353	+	3661172	24	-1
SD	all	58393	+	3661211	24	-1
SD	all	58395	+	3661213	24	0
SD	all	58398	+	3661216	24	0
SD	all	58408	+	3661226	24	0
SD	all	58414	+	3661232	24	0
SD	all	58445	+	3661262	24	-1
SD	all	58453	+	3661270	24	0
SD	all	58489	+	3661304	24	-2
SD	all	58497	+	3661312	24	0
SD	all	58572	+	3661383	24	-4
SD	all	58573	+	3661384	24	0
SD	all	58574	+	3661385	24	0
SD	all	58577	+	3661388	24	0
SD	all	58622	+	3661431	24	-2
SD	all	58631	+	3661440	24	0
SD	all	58664	+	3661472	24	-1
SD	all	58672	+	3661480	24	0
SD	all	58678	+	3661486	24	0
SD	all	58684	+	3661492	24	0
SD	all	58728	+	3661534	24	-2
SD	all	58730	+	3661536	24	0
SD	all	58731	+	3661537	24	0
SD	all	58738	+	3661544	24	0
SD	all	58743	+	3661549	24	0
SD	all	58772	+	3661579	24	1
SD	all	58782	+	3661589	24	0
SD	all	58786	+	3661593	24	0
SD	all	58794	+	3661601	24	0
SD	all	58797	+	3661604	24	0
SD	all	58804	+	3661611	24	0
SD	all	58830	+	3661638	24	1
SD	all	58839	+	3661647	24	0
SD	all	58847	+	3661655	24	0
SD	all	58851	+	3661659	24	0
SD	all	58852	+	3661660	24	0
SD	all	58857	+	3661665	24	0
SD	all	58867	+	3661675	24	0
SD	all	58872	+	3661680	24	0
SD	all	58912	+	3661718	24	-2
SD	all	58915	+	3661721	24	0
SD	all	58925	+	3661731	24	0
SD	all	58928	+	3661734	24	0
SD	all	58937	+	3661743	24	0
SD	all	58977	+	3661781	24	-2
SD	all	58986	+	3661790	24	0
SD	all	58987	+	3661791	24	0
SD	all	58992	+	3661796	24	0
SD	all	59000	+	3661804	24	0
SD	all	59023	+	3661826	24	-1
SD	all	59026	+	3661829	24	0
SD	all	59034	+	3661837	24	0
SD	all	59063	+	3661867	24	1
SD	all	59072	+	3661876	24	0
SD	all	59077	+	3661881	24	0
SD	all	59079	+	3661883	24	0
SD	all	59089	+	3661893	24	0
SD	all	59119	+	3661922	24	-1
SD	all	59128	+	3661931	24	0
SD	all	59130	+	3661933	24	0
SD	all	59131	+	3661934	24	0
SD	all	59135	+	3661938	24	0
SD	all	59144	+	3661947	24	0
SD	all	59147	+	3661950	24	0
SD	all	59150	+	3661953	24	0
SD	all	59183	+	3661985	24	-1
SD	all	59186	+	3661988	24	0
SD	all	59188	+	3661990	24	0
SD	all	59193	+	3661995	24	0
SD	all	59199	+	3662001	24	0
SD	all	59203	+	3662005	24	0
SD	all	59210	+	3662012	24	0
SD	all	59216	+	3662018	24	0
SD	all	59219	+	3662021	24	0
SD	all	59228	+	3662030	24	0
SD	all	59283	+	3662083	24	-2
SD	all	59291	+	3662091	24	0
SD	all	59301	+	3662101	24	0
SD	all	59302	+	3662102	24	0
SD	all	59305	+	3662105	24	0
SD	all	59306	+	3662106	24	0
SD	all	59333	+	3662132	24	-1
SD	all	59336	+	3662135	24	0
SD	all	59337	+	3662136	24	0
SD	all	59344	+	3662143	24	0
SD	all	59351	+	3662150	24	0
SD	all	59354	+	3662153	24	0
SD	all	59362	+	3662161	24	0
SD	all	59368	+	3662167	24	0
SD	all	59371	+	3662170	24	0
SD	all	59377	+	3662176	24	0
SD	all	59413	+	3662210	24	-2
SD	all	59421	+	3662218	24	0
SD	all	59456	+	3662252	24	-1
SD	all	59459	+	3662255	24	0
SD	all	59467	+	3662263	24	0
SD	all	59504	+	3662298	24	-2
SD	all	59508	+	3662302	24	0
SD	all	59510	+	3662304	24	0
SD	all	59511	+	3662305	24	0
SD	all	59518	+	3662312	24	0
SD	all	59527	+	3662321	24	0
SD	all	59531	+	3662325	24	0
SD	all	59533	+	3662327	24	0
SD	all	59535	+	3662329	24	0
SD	all	59568	+	3662361	24	-1
SD	all	59573	+	3662366	24	0
SD	all	59607	+	3662399	24	-1
SD	all	59612	+	3662404	24	0
SD	all	59613	+	3662405	24	0
SD	all	59619	+	3662411	24	0
SD	all	59622	+	3662414	24	0
SD	all	59674	+	3662463	24	-3
SD	all	59678	+	3662467	24	0
SD	all	59685	+	3662474	24	0
SD	all	59693	+	3662482	24	0
SD	all	59695	+	3662484	24	0
SD	all	59697	+	3662486	24	0
SD	all	59699	+	3662488	24	0
SD	all	59702	+	3662491	24	0
SD	all	59710	+	3662499	24	0
SD	all	59714	+	3662503	24	0
SD	all	59773	+	3662560	24	-2
SD	all	59777	+	3662564	24	0
SD	all	59780	+	3662567	24	0
SD	all	59788	+	3662575	24	0
SD	all	59814	+	3662600	24	-1
SD	all	59822	+	3662608	24	0
SD	all	59832	+	3662618	24	0
SD	all	59863	+	3662648	24	-1
SD	all	59868	+	3662653	24	0
SD	all	59872	+	3662657	24	0
SD	all	59879	+	3662664	24	0
SD	all	59882	+	3662667	24	0
SD	all	59885	+	3662670	24	0
SD	all	59895	+	3662680	24	0
SD	all	59901	+	3662686	24	0
SD	all	59904	+	3662689	24	0
SD	all	59912	+	3662697	24	0
SD	all	59918	+	3662703	24	0
SD	all	59926	+	3662711	24	0
SD	all	59929	+	3662714	24	0
SD	all	59937	+	3662722	24	0
SD	all	59947	+	3662732	24	0
SD	all	59949	+	3662734	24	0
SD	all	59980	+	3662763	24	-2
SD	all	59988	+	3662771	24	0
SD	all	60034	+	3662814	24	-3
SD	all	60043	+	3662823	24	0
SD	all	60045	+	3662825	24	0
SD	all	60052	+	3662832	24	0
SD	all	60062	+	3662842	24	0
SD	all	60067	+	3662847	24	0
SD	all	60075	+	3662855	24	0
SD	all	60079	+	3662859	24	0
SD	all	60087	+	3662867	24	0
SD	all	60089	+	3662869	24	0
SD	all	60095	+	3662875	24	0
SD	all	60133	+	3662911	24	-2
SD	all	60134	+	3662912	24	0
SD	all	60139	+	3662917	24	0
SD	all	60145	+	3662923	24	0
SD	all	60196	+	3662972	24	-2
SD	all	60199	+	3662975	24	0
SD	all	60203	+	3662979	24	0
SD	all	60213	+	3662989	24	0
SD	all	60214	+	3662990	24	0
SD	all	60219	+	3662995	24	0
SD	all	60227	+	3663003	24	0
SD	all	60231	+	3663007	24	0
SD	all	60280	+	3663053	24	-3
SD	all	60284	+	3663057	24	0
SD	all	60285	+	3663058	24	0
SD	all	60294	+	3663067	24	0
SD	all	60299	+	3663072	24	0
SD	all	60328	+	3663100	24	-1
SD	all	60333	+	3663105	24	0
SD	all	60337	+	3663109	24	0
SD	all	60347	+	3663119	24	0
SD	all	60350	+	3663122	24	0
SD	all	60356	+	3663128	24	0
SD	all	60361	+	3663133	24	0
SD	all	60369	+	3663141	24	0
SD	all	60373	+	3663145	24	0
SD	all	60380	+	3663152	24	0
SD	all	60387	+	3663159	24	0
SD	all	60388	+	3663160	24	0
SD	all	60391	+	3663163	24	0
SD	all	60462	+	3663231	24	-3
SD	all	60465	+	3663234	24	0
SD	all	60475	+	3663244	24	0
SD	all	60477	+	3663246	24	0
SD	all	60487	+	3663256	24	0
SD	all	60491	+	3663260	24	0
SD	all	60567	+	3663332	24	-4
SD	all	60569	+	3663334	24	0
SD	all	60578	+	3663343	24	0
SD	all	60583	+	3663348	24	0
SD	all	60678	+	3663439	24	-4
SD	all	60684	+	3663445	24	0
SD	all	60687	+	3663448	24	0
SD	all	60692	+	3663453	24	0
SD	all	60699	+	3663460	24	0
SD	all	60706	+	3663467	24	0
SD	all	60711	+	3663472	24	0
SD	all	60721	+	3663482	24	0
SD	all	60724	+	3663485	24	0
SD	all	60730	+	3663491	24	0
SD	all	60736	+	3663497	24	0
SD	all	60741	+	3663502	24	0
SD	all	60747	+	3663508	24	0
SD	all	60751	+	3663512	24	0
SD	all	60753	+	3663514	24	0
SD	all	60760	+	3663521	24	0
SD	all	60769	+	3663530	24	0
SD	all	60777	+	3663538	24	0
SD	all	60780	+	3663541	24	0
SD	all	60781	+	3663542	24	0
SD	all	60783	+	3663544	24	0
SD	all	60789	+	3663550	24	0
SD	all	60794	+	3663555	24	0
SD	all	60822	+	3663582	24	-1
SD	all	60832	+	3663592	24	0
SD	all	60838	+	3663598	24	0
SD	all	60840	+	3663600	24	0
SD	all	60844	+	3663604	24	0
SD	all	60854	+	3663614	24	0
SD	all	60858	+	3663618	24	0
SD	all	60860	+	3663620	24	0
SD	all	60870	+	3663630	24	0
SD	all	60876	+	3663636	24	0
SD	all	60883	+	3663643	24	0
SD	all	60893	+	3663653	24	0
SD	all	60894	+	3663654	24	0
SD	all	60937	+	3663695	24	-2
SD	all	60943	+	3663701	24	0
SD	all	60945	+	3663703	24	0
SD	all	60954	+	3663712	24	0
SD	all	60964	+	3663722	24	0
SD	all	60971	+	3663729	24	0
SD	all	60974	+	3663732	24	0
SD	all	60977	+	3663735	24	0
SD	all	60978	+	3663736	24	0
SD	all	61023	+	3663780	24	-1
SD	all	61032	+	3663789	24	0
SD	all	61066	+	3663822	24	-1
SD	all	61076	+	3663832	24	0
SD	all	61080	+	3663836	24	0
SD	all	61081	+	3663837	24	0
SD	all	61084	+	3663840	24	0
SD	all	61091	+	3663847	24	0
SD	all	61092	+	3663848	24	0
SD	all	61102	+	3663858	24	0
SD	all	61103	+	3663859	24	0
SD	all	61105	+	3663861	24	0
SD	all	61110	+	3663866	24	0
SD	all	61115	+	3663871	24	0
SD	all	61123	+	3663879	24	0
SD	all	61126	+	3663882	24	0
SD	all	61127	+	3663883	24	0
SD	all	61189	+	3663942	24	-3
SD	all	61191	+	3663944	24	0
SD	all	61199	+	3663952	24	0
SD	all	61209	+	3663962	24	0
SD	all	61210	+	3663963	24	0
SD	all	61214	+	3663967	24	0
SD	all	61221	+	3663974	24	0
